Hylak_id,year,season,Blue,Green,Nir,Red,mean_dwl,Lake_area,Depth_avg,lake_size_class,lake_depth_class,dys,eu.mixo,oligo,X,HYBAS_ID,site_id,long_center_nhd,lat_center_nhd,bsn_lvl,centr_lat,centr_lon,nla_2007_site_id,long_nla_2007,lat_nla_2007,nla_2012_site_id,long_nla_2012,lat_nla_2012,nla_2017_site_id,long_nla_2017,lat_nla_2017,ct,lndu,depthf,areaf
61,2017,summer,0.282117690841687,0.327178564330322,0.170248846163064,0.220454898664927,517.636363636364,1141.61,3.7,100+ km,3-10 m,1,6.47124840219192e-251,1.79291527274941e-135,12509,7060334030,nhdhr_105567402,-94.7305206416298,48.134970278706,lev06,48.032010586,-94.9149015708,,,,,,,,,,Constant,wetlands,"(5,10]","(1e+07,1e+09]"
61,2018,summer,0.27321541377132,0.320909665192672,0.162981680353759,0.242893240682249,538.5,1141.61,3.7,100+ km,3-10 m,1,1.15007791427696e-177,6.84461133880777e-108,12509,7060334030,nhdhr_105567402,-94.7305206416298,48.134970278706,lev06,48.032010586,-94.9149015708,,,,,,,,,,Constant,wetlands,"(5,10]","(1e+07,1e+09]"
61,2019,summer,0.275383523479828,0.311019149768499,0.169624888121443,0.243972438630231,522.461538461539,1141.61,3.7,100+ km,3-10 m,1,8.80461200455658e-180,8.72239565819205e-108,12509,7060334030,nhdhr_105567402,-94.7305206416298,48.134970278706,lev06,48.032010586,-94.9149015708,,,,,,,,,,Constant,wetlands,"(5,10]","(1e+07,1e+09]"
713,2000,summer,0.307013741309476,0.29427604881011,0.241522145992977,0.157188063887437,502.571428571429,209.17,23.4,100+ km,10-30 m,1,7.16979177420113e-251,6.99584226522364e-156,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2000,summer,0.307013741309476,0.29427604881011,0.241522145992977,0.157188063887437,502.571428571429,209.17,23.4,100+ km,10-30 m,1,7.16979177420113e-251,6.99584226522364e-156,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2000,summer,0.307013741309476,0.29427604881011,0.241522145992977,0.157188063887437,502.571428571429,209.17,23.4,100+ km,10-30 m,1,7.16979177420113e-251,6.99584226522364e-156,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
713,2001,summer,0.291635267520723,0.269027882441598,0.229088168801809,0.21024868123587,503.5,209.17,23.4,100+ km,10-30 m,1,1.91673390646557e-187,9.20937722548631e-141,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2001,summer,0.291635267520723,0.269027882441598,0.229088168801809,0.21024868123587,503.5,209.17,23.4,100+ km,10-30 m,1,1.91673390646557e-187,9.20937722548631e-141,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2001,summer,0.291635267520723,0.269027882441598,0.229088168801809,0.21024868123587,503.5,209.17,23.4,100+ km,10-30 m,1,1.91673390646557e-187,9.20937722548631e-141,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
713,2002,summer,0.289990052542169,0.269450488130146,0.234233621932278,0.206325837395408,494.25,209.17,23.4,100+ km,10-30 m,1,1.27990800869472e-187,8.2934780690301e-139,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2002,summer,0.289990052542169,0.269450488130146,0.234233621932278,0.206325837395408,494.25,209.17,23.4,100+ km,10-30 m,1,1.27990800869472e-187,8.2934780690301e-139,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2002,summer,0.289990052542169,0.269450488130146,0.234233621932278,0.206325837395408,494.25,209.17,23.4,100+ km,10-30 m,1,1.27990800869472e-187,8.2934780690301e-139,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
713,2003,summer,0.313838375456062,0.284943137004195,0.228826143510771,0.172392344028972,487,209.17,23.4,100+ km,10-30 m,1,1.5524698371994e-250,1.56589343517178e-170,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2003,summer,0.313838375456062,0.284943137004195,0.228826143510771,0.172392344028972,487,209.17,23.4,100+ km,10-30 m,1,1.5524698371994e-250,1.56589343517178e-170,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2003,summer,0.313838375456062,0.284943137004195,0.228826143510771,0.172392344028972,487,209.17,23.4,100+ km,10-30 m,1,1.5524698371994e-250,1.56589343517178e-170,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
713,2004,summer,0.281165059590481,0.277410089370704,0.257743924904765,0.18368092613405,489.375,209.17,23.4,100+ km,10-30 m,1,1.39698898570184e-179,6.4075074323415e-116,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2004,summer,0.281165059590481,0.277410089370704,0.257743924904765,0.18368092613405,489.375,209.17,23.4,100+ km,10-30 m,1,1.39698898570184e-179,6.4075074323415e-116,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2004,summer,0.281165059590481,0.277410089370704,0.257743924904765,0.18368092613405,489.375,209.17,23.4,100+ km,10-30 m,1,1.39698898570184e-179,6.4075074323415e-116,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
713,2005,summer,0.267013206868932,0.243450197289622,0.2865995676457,0.202937028195746,495,209.17,23.4,100+ km,10-30 m,1,1.82985660312818e-146,9.1413751239774e-123,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2005,summer,0.267013206868932,0.243450197289622,0.2865995676457,0.202937028195746,495,209.17,23.4,100+ km,10-30 m,1,1.82985660312818e-146,9.1413751239774e-123,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2005,summer,0.267013206868932,0.243450197289622,0.2865995676457,0.202937028195746,495,209.17,23.4,100+ km,10-30 m,1,1.82985660312818e-146,9.1413751239774e-123,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
713,2006,summer,0.277796237383554,0.253564840172626,0.258321810714844,0.210317111728976,495.5,209.17,23.4,100+ km,10-30 m,1,2.56919698241421e-167,3.86711776404202e-134,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2006,summer,0.277796237383554,0.253564840172626,0.258321810714844,0.210317111728976,495.5,209.17,23.4,100+ km,10-30 m,1,2.56919698241421e-167,3.86711776404202e-134,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2006,summer,0.277796237383554,0.253564840172626,0.258321810714844,0.210317111728976,495.5,209.17,23.4,100+ km,10-30 m,1,2.56919698241421e-167,3.86711776404202e-134,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
713,2007,summer,0.268105235840469,0.275926296120176,0.231382682056224,0.224585785983132,503.692307692308,209.17,23.4,100+ km,10-30 m,1,7.94320818784432e-132,6.87236026890147e-92,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2007,summer,0.268105235840469,0.275926296120176,0.231382682056224,0.224585785983132,503.692307692308,209.17,23.4,100+ km,10-30 m,1,7.94320818784432e-132,6.87236026890147e-92,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2007,summer,0.268105235840469,0.275926296120176,0.231382682056224,0.224585785983132,503.692307692308,209.17,23.4,100+ km,10-30 m,1,7.94320818784432e-132,6.87236026890147e-92,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
713,2008,summer,0.292705363560067,0.289986936244284,0.259149464952251,0.158158235243398,493.166666666667,209.17,23.4,100+ km,10-30 m,1,2.49935000480682e-217,2.84755901898242e-128,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2008,summer,0.292705363560067,0.289986936244284,0.259149464952251,0.158158235243398,493.166666666667,209.17,23.4,100+ km,10-30 m,1,2.49935000480682e-217,2.84755901898242e-128,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2008,summer,0.292705363560067,0.289986936244284,0.259149464952251,0.158158235243398,493.166666666667,209.17,23.4,100+ km,10-30 m,1,2.49935000480682e-217,2.84755901898242e-128,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
713,2009,summer,0.251642445815807,0.244923441578235,0.265094932631211,0.238339179974747,510.857142857143,209.17,23.4,100+ km,10-30 m,1,2.94035531291734e-103,7.9065478688343e-94,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2009,summer,0.251642445815807,0.244923441578235,0.265094932631211,0.238339179974747,510.857142857143,209.17,23.4,100+ km,10-30 m,1,2.94035531291734e-103,7.9065478688343e-94,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2009,summer,0.251642445815807,0.244923441578235,0.265094932631211,0.238339179974747,510.857142857143,209.17,23.4,100+ km,10-30 m,1,2.94035531291734e-103,7.9065478688343e-94,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
713,2010,summer,0.326363331394286,0.253094627514535,0.248973237989194,0.171568803101984,485.8,209.17,23.4,100+ km,10-30 m,1,1.7113030959073e-268,3.88093835914946e-210,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2010,summer,0.326363331394286,0.253094627514535,0.248973237989194,0.171568803101984,485.8,209.17,23.4,100+ km,10-30 m,1,1.7113030959073e-268,3.88093835914946e-210,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2010,summer,0.326363331394286,0.253094627514535,0.248973237989194,0.171568803101984,485.8,209.17,23.4,100+ km,10-30 m,1,1.7113030959073e-268,3.88093835914946e-210,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
713,2011,summer,0.342507645259939,0.261467889908257,0.223241590214067,0.172782874617737,491.285714285714,209.17,23.4,100+ km,10-30 m,1,1.97572039347927e-279,2.29476551719962e-215,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2011,summer,0.342507645259939,0.261467889908257,0.223241590214067,0.172782874617737,491.285714285714,209.17,23.4,100+ km,10-30 m,1,1.97572039347927e-279,2.29476551719962e-215,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2011,summer,0.342507645259939,0.261467889908257,0.223241590214067,0.172782874617737,491.285714285714,209.17,23.4,100+ km,10-30 m,1,1.97572039347927e-279,2.29476551719962e-215,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
713,2012,summer,0.320959010054138,0.239752513534416,0.244392884764114,0.194895591647332,481.714285714286,209.17,23.4,100+ km,10-30 m,1,4.06210802393481e-241,4.91872597469906e-209,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2012,summer,0.320959010054138,0.239752513534416,0.244392884764114,0.194895591647332,481.714285714286,209.17,23.4,100+ km,10-30 m,1,4.06210802393481e-241,4.91872597469906e-209,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2012,summer,0.320959010054138,0.239752513534416,0.244392884764114,0.194895591647332,481.714285714286,209.17,23.4,100+ km,10-30 m,1,4.06210802393481e-241,4.91872597469906e-209,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
713,2013,summer,0.31138022796486,0.251116233395547,0.25644233955271,0.181061199086883,500.125,209.17,23.4,100+ km,10-30 m,1,2.65282597135111e-242,3.32636347792206e-192,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2013,summer,0.31138022796486,0.251116233395547,0.25644233955271,0.181061199086883,500.125,209.17,23.4,100+ km,10-30 m,1,2.65282597135111e-242,3.32636347792206e-192,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2013,summer,0.31138022796486,0.251116233395547,0.25644233955271,0.181061199086883,500.125,209.17,23.4,100+ km,10-30 m,1,2.65282597135111e-242,3.32636347792206e-192,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
713,2014,summer,0.283393501805054,0.234657039711191,0.256317689530686,0.225631768953069,494.8,209.17,23.4,100+ km,10-30 m,1,1.96471033317073e-175,1.35260407188608e-164,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2014,summer,0.283393501805054,0.234657039711191,0.256317689530686,0.225631768953069,494.8,209.17,23.4,100+ km,10-30 m,1,1.96471033317073e-175,1.35260407188608e-164,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2014,summer,0.283393501805054,0.234657039711191,0.256317689530686,0.225631768953069,494.8,209.17,23.4,100+ km,10-30 m,1,1.96471033317073e-175,1.35260407188608e-164,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
713,2015,summer,0.251244340078074,0.272638614077885,0.33113172480739,0.144985321036651,494,209.17,23.4,100+ km,10-30 m,0.999999999999961,4.99226843563123e-76,3.89805730185053e-14,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2015,summer,0.251244340078074,0.272638614077885,0.33113172480739,0.144985321036651,494,209.17,23.4,100+ km,10-30 m,0.999999999999961,4.99226843563123e-76,3.89805730185053e-14,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2015,summer,0.251244340078074,0.272638614077885,0.33113172480739,0.144985321036651,494,209.17,23.4,100+ km,10-30 m,0.999999999999961,4.99226843563123e-76,3.89805730185053e-14,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
713,2016,summer,0.298875207000667,0.253870892491509,0.274385779737797,0.172868120770027,491.5,209.17,23.4,100+ km,10-30 m,1,3.29322754746835e-226,4.05712002707962e-171,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2016,summer,0.298875207000667,0.253870892491509,0.274385779737797,0.172868120770027,491.5,209.17,23.4,100+ km,10-30 m,1,3.29322754746835e-226,4.05712002707962e-171,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2016,summer,0.298875207000667,0.253870892491509,0.274385779737797,0.172868120770027,491.5,209.17,23.4,100+ km,10-30 m,1,3.29322754746835e-226,4.05712002707962e-171,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
713,2017,summer,0.255989437864303,0.231175432412281,0.324207791215613,0.188627338507804,486,209.17,23.4,100+ km,10-30 m,1,2.68766807053578e-117,8.81141361245673e-105,6990,7060314930,nhdhr_0E445706-1F3E-47FA-8A83-D38E2C953307,-92.5773589750534,48.4531137615662,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,water,"(40,50]","(1e+07,1e+09]"
713,2017,summer,0.255989437864303,0.231175432412281,0.324207791215613,0.188627338507804,486,209.17,23.4,100+ km,10-30 m,1,2.68766807053578e-117,8.81141361245673e-105,6992,7060314930,nhdhr_120019058,-92.4697296529264,48.3986859741078,lev06,48.4469965649,-92.750668367,,,,,,,,,,Constant,forest,"(50,80]","(1e+07,1e+09]"
713,2017,summer,0.255989437864303,0.231175432412281,0.324207791215613,0.188627338507804,486,209.17,23.4,100+ km,10-30 m,1,2.68766807053578e-117,8.81141361245673e-105,6993,7060314930,nhdhr_120019371,-92.9830970390075,48.4493904121865,lev06,48.4469965649,-92.750668367,,,,,,,,,,Linear,forest,"(20,25]","(1e+07,1e+09]"
