"trophic_status","Hylak_id","Lake_area","Elevation","Depth_avg","year","season","mean_dwl","Blue","Green","Nir","Red","Wshd_area","Blue_raw","Green_raw","Nir_raw","Red_raw","PTL","COLOR"
"dys",1030479,0.46,273,5.5,2017,"summer",552.142857142857,0.217086139486163,0.252570019049136,0.307025505997481,0.22331833546722,6.7,283.844871402896,330.240819367459,401.442558578545,291.993603841493,28.675,44
"dys",1030827,0.48,500,3.9,2012,"summer",498,0.245164732559691,0.251834066960117,0.342003468053888,0.160997732426304,15.9,183.8,188.8,256.4,120.7,19,22
"dys",1031679,0.73,443,5.2,2017,"summer",550,0.22556943423953,0.246877296105805,0.308596620132256,0.21895664952241,55.3,307,336,420,298,9.32125,50
"dys",1031783,0.21,305,3.3,2017,"summer",493,0.253114801844483,0.240645758601324,0.351142617305421,0.155096822248772,0.4,236.941553631044,225.269243450851,328.705696719929,145.186617926204,13.4,35
"dys",1032576,0.21,500,3.7,2007,"summer",520.727272727273,0.230909345354993,0.24773620491658,0.330553531935,0.190800917793427,3.7,214.975209162609,230.640914022846,307.74334645451,177.634504779357,22,23
"dys",1032867,0.14,498,2.9,2017,"summer",489.285714285714,0.257153033559673,0.231514834227863,0.349097420251866,0.162234711960598,3.1,234.833149837913,211.420246548697,318.797121166418,148.153369592324,19.1,80
"dys",1033894,0.2,501,2.3,2017,"summer",485.714285714286,0.262943094709017,0.229749627489254,0.332488733310602,0.174818544491127,6,255.773354056506,223.48498210683,323.422672875141,170.051719841718,30,200
"dys",1034531,0.83,364,4.2,2007,"summer",539.5,0.216599172592314,0.253698749642425,0.299704931242521,0.229997146522741,8.4,229.663104939768,269.000300716216,317.781292749774,243.86916240498,28,34
"dys",1034894,0.34,433,3.2,2007,"summer",535,0.213564055908513,0.257421213035026,0.325219183034212,0.203795548022249,20.1,211.631166737227,255.091388978173,322.275744661555,201.951069997833,18,46
"dys",1034894,0.34,433,3.2,2012,"summer",506.2,0.236490412550843,0.239686228936665,0.360836722835561,0.162986635676932,20.1,162.8,165,248.4,112.2,24,110
"dys",1034957,0.85,194,7.2,2012,"summer",488.142857142857,0.268137462876538,0.239499363597794,0.321170980059398,0.171192193466271,16,180.571428571429,161.285714285714,216.285714285714,115.285714285714,12,30
"dys",1035026,0.38,297,5,2007,"summer",494.5,0.261122465224244,0.248423309042677,0.323842918522502,0.166611307210577,37.6,280.058599363932,266.438523089532,347.327427754842,178.693661211865,13,35
"dys",1036214,0.16,456,2.9,2017,"summer",493.166666666667,0.24111799635432,0.229483566262246,0.373715607574492,0.155682829808943,1.1,282.49532407248,268.864354385632,437.847499021025,182.398958702238,18.2,50
"dys",1036574,0.28,382,3.8,2017,"summer",519,0.221464913107848,0.244077603450504,0.35811164445431,0.176345838987338,3,196.019908374821,216.034534741017,316.96674091081,156.084748213571,20.6,50
"dys",1037132,0.11,402,5.3,2012,"summer",496,0.234074074074074,0.24,0.388148148148148,0.137777777777778,2.9,158,162,262,93,13,47
"dys",1037546,0.11,117,3.3,2012,"summer",529,0.207743153918791,0.263456090651558,0.353163361661945,0.175637393767705,2.4,165,209.25,280.5,139.5,13,27
"dys",1037968,0.49,424,5.8,2017,"summer",486.2,0.277381120504671,0.23937558728395,0.2955700390615,0.18767325314988,7.7,411.582501744261,355.189289348807,438.571507304631,278.472546730558,6.78375,40
"dys",1038321,0.39,325,2.2,2017,"summer",499.454545454545,0.24770746061688,0.236974110576916,0.330892002832318,0.184426425973886,2.3,236.452716744733,226.20704319739,315.857717098875,176.046895610035,23.4,70
"dys",1038507,0.22,184,4.4,2012,"summer",529,0.209342560553633,0.257208765859285,0.352364475201845,0.181084198385236,53.4,181.5,223,305.5,157,10,55
"dys",1038507,0.22,184,4.4,2017,"summer",500.333333333333,0.220567775221292,0.233183365762585,0.385718624142507,0.160530234873617,53.4,223.363638271963,236.139140946483,390.607898870486,162.565076779913,11.4925,60
"dys",1039313,0.1,362,2.2,2017,"summer",488,0.245216175156081,0.220577812969214,0.370207705567477,0.163998306307228,1.7,176.668060854845,158.917145086656,266.719262766813,118.153962479576,19.7,50
"dys",1039544,0.79,100,4.3,2007,"summer",502,0.240984139096386,0.249052989696559,0.319984217193616,0.189978654013439,48.7,192.836629659711,199.293361462889,256.052859824264,152.021803113719,9,27
"dys",1040888,0.11,372,3.9,2017,"summer",490,0.245745564275791,0.227335979500149,0.368882324766611,0.158036131457448,2.3,209.178369624964,193.508150143323,313.992252537873,134.520191310579,20.1,50
"dys",1042249,0.91,100,4.5,2017,"summer",508.333333333333,0.236401883141699,0.253416560488224,0.327322426617916,0.182859129752161,23.3,236.644446645536,253.676582142982,327.658280434432,183.046754954768,6.355,22.5
"dys",1042582,0.13,445,4.3,2012,"summer",494,0.235342353423534,0.230422304223042,0.39360393603936,0.140631406314063,2.9,143.5,140.5,240,85.75,20,42
"dys",1042582,0.13,445,4.3,2017,"summer",501.5,0.250796025590031,0.239275270625445,0.326004585864316,0.183924117920209,2.9,183.524868690092,175.094332212841,238.560195171987,134.590049865563,15.53,35
"dys",1043224,0.81,72,5.3,2017,"summer",510.428571428571,0.238151492191055,0.245443486262525,0.334696495099269,0.181708526447151,2.9,266.464082309749,274.622983564516,374.486817606704,203.310906440818,3.315,22
"dys",1043531,0.93,396,5.9,2012,"summer",500,0.281659388646288,0.290704928259513,0.267935121646912,0.159700561447286,21.5,301,310.666666666667,286.333333333333,170.666666666667,14,27
"dys",1044823,0.47,329,6.9,2012,"summer",551,0.196230598669623,0.239467849223947,0.369179600886918,0.195121951219512,10.1,177,216,333,176,6,25
"dys",1045064,0.84,312,5.7,2012,"summer",491.5,0.249098656178302,0.229432972795805,0.376925598164536,0.144542772861357,17.8,190,175,287.5,110.25,16,30
"dys",1045064,0.84,312,5.7,2017,"summer",495.666666666667,0.24407938355343,0.234561401200334,0.3661379015908,0.155221313655436,17.8,213.849287667872,205.51014113033,320.790426063421,135.996604354009,8.0525,31.5
"dys",1045127,0.94,271,4,2012,"summer",503.6,0.244161606725829,0.242410088743578,0.325548808967772,0.187879495562821,41.4,209.1,207.6,278.8,160.9,29,26
"dys",1045601,0.23,388,4.8,2007,"summer",506,0.226868915254592,0.252810828228947,0.383380414771938,0.136939841744524,14.6,174.134013785171,194.045818037511,294.264951881768,105.108645066338,20,39
"dys",1046528,0.54,129,5.5,2017,"summer",489.5,0.263586111999328,0.239859714615838,0.313359789315149,0.183194384069685,39.9,259.44480093051,236.091178847516,308.436463294024,180.316140884797,6.0975,40
"dys",1046626,0.32,39,4.6,2017,"summer",487.5,0.267355735164243,0.237471286524514,0.329976613335409,0.165196364975834,4.6,224.877889335618,199.741522876405,277.549476510749,138.949739974197,26.4875,60
"dys",1046646,0.34,665,5.2,2017,"summer",513,0.205158264947245,0.24736225087925,0.395076201641266,0.152403282532239,5.6,175,211,337,130,15.7975,25
"dys",1047005,0.24,161,4.7,2017,"summer",489.5,0.263568315635468,0.237738301470888,0.3367537001894,0.161939682704244,1.2,231.018681345258,208.378570765033,295.165963208905,141.940778676698,6.545,30
"dys",1047316,0.31,380,7,2017,"summer",497,0.259027347935834,0.247398198452402,0.334338073755911,0.159236379855853,1.1,266.321268891898,254.364655541062,343.752660678919,163.720298551133,9.83875,30
"dys",1047618,0.13,133,2.5,2012,"summer",492.5,0.256805444355484,0.241993594875901,0.357085668534828,0.144115292233787,0.6,160.375,151.125,223,90,12,22
"dys",1047730,0.42,1577,6,2017,"summer",528.571428571429,0.236771798488192,0.285177976521116,0.268280229729058,0.209769995261634,199.3,281.021366427092,338.474029206963,318.418313436066,248.973277561892,26.03,22
"dys",1048364,0.36,247,5.6,2017,"summer",496.8,0.236070045466787,0.236142048963591,0.354713722744614,0.173074182825007,5.3,295.746462909848,295.83666825316,444.382211389304,216.825803927376,15.77125,35
"dys",1048444,0.56,319,5.7,2017,"summer",501.833333333333,0.261444306588212,0.250582532809959,0.297595926069572,0.190377234532257,99.6,330.914554556748,317.166620710216,376.67228098535,240.963739410141,8.13375,25
"dys",1048593,0.55,219,8.3,2012,"summer",505,0.251379521765788,0.298589822194972,0.29429797670141,0.15573267933783,12.3,205,243.5,240,127,21,23
"dys",1048622,0.32,186,4.9,2012,"summer",510.5,0.232362459546926,0.248543689320388,0.331391585760518,0.187702265372168,31,179.5,192,256,145,27,37
"dys",1048622,0.32,186,4.9,2017,"summer",498,0.23811314342042,0.238875822707691,0.358728731805469,0.16428230206642,31,212.442321458616,213.122776791693,320.054422296639,146.57113473125,19.8975,39
"dys",1048635,0.21,278,1.5,2012,"summer",512,0.222222222222222,0.248691905201601,0.349953831948292,0.179132040627886,0.2,180.5,202,284.25,145.5,17,36
"dys",1049681,0.39,1057,3.9,2007,"summer",553.571428571429,0.209797286476536,0.283348576091654,0.286390420364454,0.220463717067356,74.7,326.744610162661,441.295602960848,446.03306280975,343.356830290752,24,28
"dys",1049858,0.12,317,4.6,2017,"summer",490,0.261974600047219,0.241095786746762,0.332009936852212,0.164919676353807,1.6,167.209203728006,153.882989102138,211.910304131918,105.262448180969,13.395,30
"dys",1049960,0.11,2896,4.9,2017,"summer",493.25,0.262434462236078,0.254073969108686,0.269236219356667,0.214255349298569,11.5,231.5,224.125,237.5,189,14.85125,22
"dys",1050018,0.36,246,3.4,2017,"summer",537,0.222387751108527,0.306640468763134,0.277490609148295,0.193481170980043,50.9,328.797597887214,453.364221013799,410.266506448434,286.059569097393,13.61875,30
"dys",1050087,0.1,244,2.4,2012,"summer",524.5,0.214139344262295,0.238729508196721,0.378586065573771,0.168545081967213,3.6,209,233,369.5,164.5,30,110
"dys",1050116,0.15,298,2.3,2012,"summer",488.5,0.256107171000788,0.230496453900709,0.336485421591805,0.176910953506698,22.4,325,292.5,427,224.5,10,24
"dys",1050116,0.15,298,2.3,2017,"summer",513.333333333333,0.226900731063979,0.237778523182389,0.350461078217007,0.184859667536624,22.4,260.823034656182,273.327087584432,402.85600456555,212.496712753383,12.51625,50
"dys",1050149,0.6,268,4.3,2012,"summer",506.2,0.248814301349872,0.251489723945032,0.331509181563906,0.168186793141189,11,204.6,206.8,272.6,138.3,27,58
"dys",1050199,0.23,352,3.9,2007,"summer",502.833333333333,0.232362459680425,0.234729680721428,0.366843282479736,0.166064577118411,8.7,318.388568568165,321.632191138549,502.65739034699,227.545633108405,18,47
"dys",1050358,0.74,194,5.5,2012,"summer",495.333333333333,0.261198371146015,0.237735117316269,0.328485553616444,0.172580957921272,132.6,224.5,204.333333333333,282.333333333333,148.333333333333,22.5,40
"dys",1050358,0.74,194,5.5,2017,"summer",489,0.258795692638601,0.234467967304057,0.334979662521797,0.171756677535546,132.6,234.435954766754,212.398132351867,303.448933829083,155.589686501626,18.23,60.5
"dys",1051020,0.17,270,3.2,2007,"summer",555,0.182950533702335,0.273599143267451,0.342292040261111,0.201158282769103,181.5,113.84169263993,170.248148196595,212.992574833918,125.171536456054,13,39
"dys",1051050,0.32,257,2.6,2012,"summer",524.5,0.231752027552494,0.248527941339851,0.319297855793801,0.200422175313854,210.7,260.75,279.625,359.25,225.5,22,30
"dys",1051386,0.27,224,3,2017,"summer",501.5,0.234101736497315,0.241387813982817,0.330173704359179,0.194336745160689,3.7,318.44873410522,328.359989726673,449.13549024109,264.356392278448,22.345,33
"dys",1051405,0.47,539,5.4,2012,"summer",493.75,0.248162949593915,0.23694727343045,0.3398220961712,0.175067680804435,3.5,240.625,229.75,329.5,169.75,15,32
"dys",1051405,0.47,539,5.4,2017,"summer",494,0.229131652661064,0.226330532212885,0.402240896358543,0.142296918767507,3.5,204.5,202,359,127,23.155,35
