Hylak_id,year,lake,ct,lndu,developed,forest,cultivated,wetlands,water,barren,shrubland,herbaceous,depthf,areaf,depth,area,elev,eutro,oligo,dys,RT,WshA,dep_avg
1008873,2003,nhdhr_114544961,Heavy consumption,wetlands,0.066265060241,0.36746987951800003,0,0.43373493975899996,0.123493975904,0,0,0.009036144578,NA,NA,NA,NA,NA,0.0387905025648587,0.9104174229302504,0.05079207760929966,95.6,9.8,3.7
1008873,2004,nhdhr_114544961,Heavy consumption,wetlands,0.066265060241,0.36746987951800003,0,0.43373493975899996,0.123493975904,0,0,0.009036144578,NA,NA,NA,NA,NA,0.25061802048846205,0.6798526073397866,0.06952939700702007,95.6,9.8,3.7
1008873,2005,nhdhr_114544961,Heavy consumption,wetlands,0.066265060241,0.36746987951800003,0,0.43373493975899996,0.123493975904,0,0,0.009036144578,NA,NA,NA,NA,NA,0.19086440969453897,0.34760504648415275,0.46153054382130826,95.6,9.8,3.7
1008873,2006,nhdhr_114544961,Heavy consumption,wetlands,0.066265060241,0.36746987951800003,0,0.43373493975899996,0.123493975904,0,0,0.009036144578,NA,NA,NA,NA,NA,0.23012271247997548,0.6562812494807849,0.11359602810513215,95.6,9.8,3.7
1008873,2007,nhdhr_114544961,Heavy consumption,wetlands,0.066265060241,0.36746987951800003,0,0.43373493975899996,0.123493975904,0,0,0.009036144578,NA,NA,NA,NA,NA,0.08327667518998132,0.8467963825375687,0.06992694723950363,95.6,9.8,3.7
1008873,2008,nhdhr_114544961,Heavy consumption,wetlands,0.066265060241,0.36746987951800003,0,0.43373493975899996,0.123493975904,0,0,0.009036144578,NA,NA,NA,NA,NA,0.048416740113288,0.8807653447026605,0.07081788041467538,95.6,9.8,3.7
1008873,2009,nhdhr_114544961,Heavy consumption,wetlands,0.066265060241,0.36746987951800003,0,0.43373493975899996,0.123493975904,0,0,0.009036144578,NA,NA,NA,NA,NA,0.07949108988398323,0.834884905666664,0.0856240143834603,95.6,9.8,3.7
1008873,2010,nhdhr_114544961,Heavy consumption,wetlands,0.066265060241,0.36746987951800003,0,0.43373493975899996,0.123493975904,0,0,0.009036144578,NA,NA,NA,NA,NA,0.103044513859019,0.8349561312392696,0.06199934248407705,95.6,9.8,3.7
1008873,2011,nhdhr_114544961,Heavy consumption,wetlands,0.066265060241,0.36746987951800003,0,0.43373493975899996,0.123493975904,0,0,0.009036144578,NA,NA,NA,NA,NA,0.03340576381294699,0.9245477937590848,0.04204644739502194,95.6,9.8,3.7
1008873,2012,nhdhr_114544961,Heavy consumption,wetlands,0.066265060241,0.36746987951800003,0,0.43373493975899996,0.123493975904,0,0,0.009036144578,NA,NA,NA,NA,NA,0.15812636491383383,0.4867476008856626,0.3551260590357722,95.6,9.8,3.7
1008873,2013,nhdhr_114544961,Heavy consumption,wetlands,0.066265060241,0.36746987951800003,0,0.43373493975899996,0.123493975904,0,0,0.009036144578,NA,NA,NA,NA,NA,0.10528210570126782,0.7845427437167009,0.11017518783493434,95.6,9.8,3.7
1008873,2014,nhdhr_114544961,Heavy consumption,wetlands,0.066265060241,0.36746987951800003,0,0.43373493975899996,0.123493975904,0,0,0.009036144578,NA,NA,NA,NA,NA,0.20831491088628865,0.6795302020485963,0.112154889548642,95.6,9.8,3.7
1008873,2015,nhdhr_114544961,Heavy consumption,wetlands,0.066265060241,0.36746987951800003,0,0.43373493975899996,0.123493975904,0,0,0.009036144578,NA,NA,NA,NA,NA,0.12601784253868706,0.6431706904885841,0.23081146697272883,95.6,9.8,3.7
1008873,2016,nhdhr_114544961,Heavy consumption,wetlands,0.066265060241,0.36746987951800003,0,0.43373493975899996,0.123493975904,0,0,0.009036144578,NA,NA,NA,NA,NA,0.5897120863561817,0.18587545290223256,0.22441247067569323,95.6,9.8,3.7
1008873,2017,nhdhr_114544961,Heavy consumption,wetlands,0.066265060241,0.36746987951800003,0,0.43373493975899996,0.123493975904,0,0,0.009036144578,NA,NA,NA,NA,NA,0.14504544508189843,0.7859919872569197,0.06896257759528933,95.6,9.8,3.7
1008873,2018,nhdhr_114544961,Heavy consumption,wetlands,0.066265060241,0.36746987951800003,0,0.43373493975899996,0.123493975904,0,0,0.009036144578,NA,NA,NA,NA,NA,0.33048020301935077,0.43893673185373994,0.2305830601598556,95.6,9.8,3.7
1023444,1984,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.4116828426259205,0.4935970495535013,0.09472011775468564,5867,0.7,3.3
1023444,1985,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.3979758823391696,0.4989809369392054,0.10304319313925932,5867,0.7,3.3
1023444,1986,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.20329407367766603,0.6960296329146151,0.10067630334182633,5867,0.7,3.3
1023444,1987,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.2383571108539088,0.7002605314533492,0.06138232168160251,5867,0.7,3.3
1023444,1988,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.7096779503301527,0.2378700230919897,0.05245200919316958,5867,0.7,3.3
1023444,1989,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.10812331768349814,0.812950930538804,0.07892575674475165,5867,0.7,3.3
1023444,1990,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.1555650895284167,0.8021721591445199,0.04226274387648284,5867,0.7,3.3
1023444,1991,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.13231634084460137,0.8124449415298018,0.0552387139003065,5867,0.7,3.3
1023444,1992,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.2904128702840264,0.5131248542723396,0.19646226054247284,5867,0.7,3.3
1023444,1993,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.05563782821431132,0.8425114687779416,0.1018507253594889,5867,0.7,3.3
1023444,1994,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.2715701073702738,0.6260794882632721,0.1023504093335078,5867,0.7,3.3
1023444,1995,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.2954428356756875,0.6155427873474524,0.08901437200980632,5867,0.7,3.3
1023444,1996,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.0999512553987327,0.8091144604986019,0.09093428782795564,5867,0.7,3.3
1023444,1997,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.06091017798111752,0.8806834945623495,0.05840634732474789,5867,0.7,3.3
1023444,1998,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.16432406645527067,0.7471137199709055,0.08856221605735075,5867,0.7,3.3
1023444,1999,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.15224619411911633,0.762974255719079,0.08477954767827782,5867,0.7,3.3
1023444,2000,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.2572836056224798,0.6803054317384496,0.06241095146319976,5867,0.7,3.3
1023444,2001,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.3978372867593861,0.5335689514820012,0.06859377665977386,5867,0.7,3.3
1023444,2002,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.4528522395226493,0.4844894952187763,0.06265824539035955,5867,0.7,3.3
1023444,2003,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.26768658563483005,0.6515727611758498,0.08074066809048124,5867,0.7,3.3
1023444,2004,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.05618174758647416,0.8992019593837016,0.04461630917274883,5867,0.7,3.3
1023444,2005,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.152749833799039,0.7862864010414621,0.06096375895068176,5867,0.7,3.3
1023444,2006,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.1650128067470865,0.7628740996381924,0.07211308616414054,5867,0.7,3.3
1023444,2007,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.13562980761687116,0.7631590049541163,0.10121119736312008,5867,0.7,3.3
1023444,2008,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.25420213007296655,0.690363238965779,0.0554346123348029,5867,0.7,3.3
1023444,2009,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.11196548464693552,0.4564071360208836,0.43162736691454656,5867,0.7,3.3
1023444,2010,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.2671288659805096,0.27125468044846224,0.46161646847218935,5867,0.7,3.3
1023444,2011,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.2731753875132847,0.6494956198323444,0.07732899762142466,5867,0.7,3.3
1023444,2012,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.28336497614349204,0.6547837807987376,0.06185122443131893,5867,0.7,3.3
1023444,2013,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.5032225462400163,0.32925110069465596,0.16752637293354275,5867,0.7,3.3
1023444,2014,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.3954960446861181,0.5085887607944455,0.0959152268052858,5867,0.7,3.3
1023444,2015,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.07800479172259012,0.8757183257722259,0.0462768775381303,5867,0.7,3.3
1023444,2016,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.30937038018012997,0.6038498307400681,0.0867797741786407,5867,0.7,3.3
1023444,2017,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.1211390224995257,0.7990399223179399,0.0798210353143195,5867,0.7,3.3
1023444,2018,nhdhr_120020805,Heavy consumption,developed,0.421965317919,0.236994219654,0.135838150289,0.118497109827,0.080924855491,0.00289017341,0,0.00289017341,"(10,15]","(1e+05,1e+06]",14.325600000000009,460922.581227027,320,0.5927894979376783,0.2654093371553102,0.14180118477522644,5867,0.7,3.3
1023614,1984,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.7510124146123351,0.2098040880803125,0.03918351096675013,1412.3,7.4,3.9
1023614,1985,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.2548297529978701,0.6589072205404138,0.0862630041099743,1412.3,7.4,3.9
1023614,1986,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.6112682697172802,0.3122670871867579,0.07646465303006936,1412.3,7.4,3.9
1023614,1987,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.64323613540381,0.30519630522452906,0.05156753329462883,1412.3,7.4,3.9
1023614,1988,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.41644849230946845,0.5408172933252477,0.04273422678291815,1412.3,7.4,3.9
1023614,1989,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.4418418112856126,0.4802544215364331,0.07790380194733033,1412.3,7.4,3.9
1023614,1990,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.2459292164873307,0.6860220309307825,0.06804872277956439,1412.3,7.4,3.9
1023614,1991,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.4350641533261021,0.47571019719289526,0.08922568673390567,1412.3,7.4,3.9
1023614,1992,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.5952093184595906,0.17150051015181694,0.23329019374033425,1412.3,7.4,3.9
1023614,1994,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.6690076041328435,0.27697066539216264,0.05402173295852064,1412.3,7.4,3.9
1023614,1995,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.7773690861069781,0.1761047635809924,0.04652612050970718,1412.3,7.4,3.9
1023614,1996,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.0893367881830442,0.8436735944686732,0.06698962107357291,1412.3,7.4,3.9
1023614,1997,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.10907309717972,0.8228867357257796,0.06804017081979072,1412.3,7.4,3.9
1023614,1998,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.373142846173883,0.3837399369370662,0.2431172069549433,1412.3,7.4,3.9
1023614,1999,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.4771843740109323,0.42370172023835345,0.09911394052009036,1412.3,7.4,3.9
1023614,2000,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.7756103177515644,0.1836892763332619,0.0407003984645931,1412.3,7.4,3.9
1023614,2001,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.4469152971185927,0.4819221138955107,0.07116260637058469,1412.3,7.4,3.9
1023614,2002,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.17236627595199192,0.7423028891320909,0.08533085726765904,1412.3,7.4,3.9
1023614,2003,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.40369423372315194,0.4409567038255834,0.15534907735242598,1412.3,7.4,3.9
1023614,2004,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.15073424981435626,0.8015144676061179,0.04775129127186985,1412.3,7.4,3.9
1023614,2005,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.23988882386131813,0.6907022321728725,0.06940894396580932,1412.3,7.4,3.9
1023614,2006,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.3319503919511018,0.5118943089230868,0.15615529912581136,1412.3,7.4,3.9
1023614,2007,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.538667962264726,0.39943310640835206,0.06189890897518015,1412.3,7.4,3.9
1023614,2008,nhdhr_120018511,Heavy consumption,wetlands,0.07904411764699999,0.26654411764700003,0.027573529411,0.579044117647,0.044117647058999995,0,0,0.0036764705879999996,"(5,10]","(1e+05,1e+06]",8.839200000000005,742032.436411293,320,0.4119673558718629,0.5284423647285856,0.0595902458719388,1412.3,7.4,3.9
